"";"Driver";"year";"race";"raceID";"race_ID";"Start";"Mid Race";"Finish";"High Pos.";"Low Pos.";"Avg. Pos.";"Pass Diff.";"Green Flag Passes";"Green Flag Times Passed";"Quality Passes";"Pct. Quality Passes";"Fastest Lap";"Top 15 Laps";"Pct. Top 15 Laps";"Laps Led";"Pct. Laps Led";"Total Laps";"Driver Rating"
"977";"Tommy Joe Martins";"2021";"25";"25_2021";"2021_25";"24";"36";"37";"1";"38";"29";"20";"45";"25";"18";"40.0";"16";"33";"14.5";"5";"2.2";"227";"50.7"
"978";"Stephen Leicht";"2021";"25";"25_2021";"2021_25";"36";"39";"38";"36";"39";"39";"-4";"4";"8";"0";"0.0";"1";"0";"0.0";"0";"0.0";"220";"26.1"
"979";"Landon Cassill";"2021";"25";"25_2021";"2021_25";"31";"26";"39";"4";"38";"31";"-14";"33";"47";"0";"0.0";"0";"2";"1.1";"0";"0.0";"179";"37.8"
"980";"C.J. McLaughlin";"2021";"25";"25_2021";"2021_25";"39";"40";"40";"39";"40";"40";"0";"0";"0";"0";"0.0";"0";"0";"0.0";"0";"0.0";"111";"23.2"
"981";"A.J. Allmendinger";"2021";"26";"26_2021";"2021_26";"10";"7";"1";"1";"17";"7";"10";"38";"28";"36";"94.7";"14";"302";"98.7";"1";"0.3";"306";"115.6"
"982";"Austin Cindric";"2021";"26";"26_2021";"2021_26";"9";"4";"2";"1";"14";"4";"12";"33";"21";"33";"100.0";"39";"306";"100.0";"75";"24.5";"306";"126.0"
"983";"Riley Herbst";"2021";"26";"26_2021";"2021_26";"8";"14";"3";"1";"17";"9";"-8";"33";"41";"32";"97.0";"5";"302";"98.7";"0";"0.0";"306";"96.7"
"984";"Justin Allgaier";"2021";"26";"26_2021";"2021_26";"2";"1";"4";"1";"22";"4";"18";"29";"11";"22";"75.9";"33";"280";"91.5";"92";"30.1";"306";"125.1"
"985";"Brandon Jones";"2021";"26";"26_2021";"2021_26";"16";"6";"5";"4";"16";"8";"10";"52";"42";"52";"100.0";"2";"304";"99.3";"0";"0.0";"306";"100.3"
"986";"Justin Haley";"2021";"26";"26_2021";"2021_26";"5";"5";"6";"2";"17";"7";"12";"39";"27";"39";"100.0";"14";"305";"99.7";"0";"0.0";"306";"106.8"
"987";"Harrison Burton";"2021";"26";"26_2021";"2021_26";"6";"12";"7";"4";"19";"11";"-6";"51";"57";"50";"98.0";"3";"300";"98.0";"0";"0.0";"306";"90.9"
"988";"Myatt Snider";"2021";"26";"26_2021";"2021_26";"17";"11";"8";"7";"22";"13";"10";"59";"49";"55";"93.2";"14";"275";"89.9";"0";"0.0";"306";"90.1"
"989";"Sam Mayer";"2021";"26";"26_2021";"2021_26";"22";"9";"9";"1";"22";"7";"24";"44";"20";"35";"79.5";"28";"284";"92.8";"49";"16.0";"306";"112.8"
"990";"Daniel Hemric";"2021";"26";"26_2021";"2021_26";"4";"2";"10";"1";"13";"3";"0";"12";"12";"12";"100.0";"41";"306";"100.0";"78";"25.5";"306";"126.2"
"991";"Ty Gibbs";"2021";"26";"26_2021";"2021_26";"3";"8";"11";"3";"18";"9";"5";"55";"50";"54";"98.2";"8";"301";"98.4";"0";"0.0";"306";"96.8"
"992";"Noah Gragson";"2021";"26";"26_2021";"2021_26";"1";"3";"12";"1";"22";"8";"8";"32";"24";"21";"65.6";"12";"271";"88.6";"4";"1.3";"306";"94.5"
"993";"Jeremy Clements";"2021";"26";"26_2021";"2021_26";"13";"18";"13";"3";"27";"14";"-10";"54";"64";"29";"53.7";"4";"150";"49.0";"0";"0.0";"306";"79.8"
"994";"Brandon Brown";"2021";"26";"26_2021";"2021_26";"11";"16";"14";"4";"22";"14";"-3";"46";"49";"25";"54.3";"0";"185";"60.5";"0";"0.0";"306";"81.0"
"995";"Ty Dillon";"2021";"26";"26_2021";"2021_26";"31";"20";"15";"7";"31";"19";"-9";"39";"48";"2";"5.1";"0";"16";"5.2";"0";"0.0";"305";"71.2"
"996";"Sage Karam";"2021";"26";"26_2021";"2021_26";"32";"19";"16";"4";"36";"21";"0";"31";"31";"2";"6.5";"0";"19";"6.2";"0";"0.0";"305";"65.7"
"997";"Joe Graf, Jr.";"2021";"26";"26_2021";"2021_26";"36";"21";"17";"5";"39";"24";"-3";"26";"29";"0";"0.0";"0";"5";"1.6";"0";"0.0";"305";"57.3"
"998";"Gray Gaulding";"2021";"26";"26_2021";"2021_26";"39";"23";"18";"13";"39";"22";"10";"26";"16";"0";"0.0";"0";"8";"2.6";"0";"0.0";"305";"62.8"
"999";"Alex Labbe";"2021";"26";"26_2021";"2021_26";"14";"17";"19";"9";"24";"18";"-20";"35";"55";"10";"28.6";"0";"53";"17.4";"0";"0.0";"305";"69.5"
"1000";"Josh Williams";"2021";"26";"26_2021";"2021_26";"18";"15";"20";"6";"21";"15";"-6";"33";"39";"14";"42.4";"0";"156";"51.1";"0";"0.0";"305";"70.8"
"1001";"Brandon Gdovic";"2021";"26";"26_2021";"2021_26";"21";"22";"21";"4";"28";"22";"-10";"20";"30";"0";"0.0";"0";"3";"1.0";"0";"0.0";"305";"58.8"
"1002";"Stefan Parsons";"2021";"26";"26_2021";"2021_26";"27";"29";"22";"19";"31";"26";"-3";"15";"18";"0";"0.0";"0";"0";"0.0";"0";"0.0";"304";"57.8"
"1003";"Tommy Joe Martins";"2021";"26";"26_2021";"2021_26";"23";"26";"23";"17";"30";"24";"1";"19";"18";"0";"0.0";"0";"0";"0.0";"0";"0.0";"304";"52.3"
"1004";"Jeb Burton";"2021";"26";"26_2021";"2021_26";"7";"10";"24";"1";"28";"11";"-20";"29";"49";"26";"89.7";"0";"253";"83.5";"7";"2.3";"303";"84.6"
"1005";"Jeffrey Earnhardt";"2021";"26";"26_2021";"2021_26";"29";"32";"25";"24";"40";"31";"-11";"13";"24";"0";"0.0";"1";"0";"0.0";"0";"0.0";"303";"43.9"
"1006";"B.J. McLeod";"2021";"26";"26_2021";"2021_26";"37";"25";"26";"21";"39";"26";"8";"15";"7";"0";"0.0";"0";"0";"0.0";"0";"0.0";"303";"46.3"
"1007";"Jade Buford";"2021";"26";"26_2021";"2021_26";"30";"27";"27";"23";"33";"27";"-12";"13";"25";"0";"0.0";"0";"0";"0.0";"0";"0.0";"302";"43.3"
"1008";"Jesse Little";"2021";"26";"26_2021";"2021_26";"25";"30";"28";"25";"40";"31";"0";"12";"12";"0";"0.0";"0";"0";"0.0";"0";"0.0";"302";"36.5"
"1009";"Kyle Weatherman";"2021";"26";"26_2021";"2021_26";"19";"28";"29";"17";"33";"27";"-1";"9";"10";"0";"0.0";"0";"0";"0.0";"0";"0.0";"301";"60.0"
"1010";"David Starr";"2021";"26";"26_2021";"2021_26";"24";"24";"30";"23";"32";"27";"-3";"16";"19";"0";"0.0";"0";"0";"0.0";"0";"0.0";"300";"47.3"
"1011";"Spencer Boyd";"2021";"26";"26_2021";"2021_26";"33";"34";"31";"26";"38";"33";"-5";"8";"13";"0";"0.0";"0";"0";"0.0";"0";"0.0";"298";"38.3"
"1012";"Carson Ware";"2021";"26";"26_2021";"2021_26";"34";"31";"32";"28";"40";"32";"-4";"9";"13";"0";"0.0";"0";"0";"0.0";"0";"0.0";"297";"31.7"
"1013";"Chad Finchum";"2021";"26";"26_2021";"2021_26";"38";"33";"33";"32";"38";"34";"5";"15";"10";"0";"0.0";"0";"0";"0.0";"0";"0.0";"282";"37.5"
"1014";"Ryan Sieg";"2021";"26";"26_2021";"2021_26";"12";"13";"34";"9";"33";"18";"1";"48";"47";"30";"62.5";"3";"178";"68.7";"0";"0.0";"259";"69.0"
"1015";"Josh Berry";"2021";"26";"26_2021";"2021_26";"15";"37";"35";"14";"37";"32";"-4";"26";"30";"6";"23.1";"2";"28";"13.0";"0";"0.0";"215";"60.4"
"1016";"Matt Mills";"2021";"26";"26_2021";"2021_26";"26";"35";"36";"20";"30";"32";"1";"12";"11";"0";"0.0";"0";"0";"0.0";"0";"0.0";"108";"40.0"
"1017";"Ryan Vargas";"2021";"26";"26_2021";"2021_26";"28";"36";"37";"28";"37";"36";"-9";"4";"13";"0";"0.0";"0";"0";"0.0";"0";"0.0";"94";"29.7"
"1018";"Bayley Currey";"2021";"26";"26_2021";"2021_26";"40";"38";"38";"19";"40";"36";"14";"15";"1";"0";"0.0";"0";"0";"0.0";"0";"0.0";"53";"35.2"
"1019";"Landon Cassill";"2021";"26";"26_2021";"2021_26";"35";"39";"39";"30";"37";"38";"-1";"4";"5";"0";"0.0";"0";"0";"0.0";"0";"0.0";"40";"28.3"
"1020";"Brett Moffitt";"2021";"26";"26_2021";"2021_26";"20";"40";"40";"19";"39";"39";"0";"2";"2";"0";"0.0";"0";"0";"0.0";"0";"0.0";"9";"25.7"
"1021";"Josh Berry";"2021";"27";"27_2021";"2021_27";"15";"6";"1";"1";"18";"7";"21";"64";"43";"63";"98.4";"29";"191";"95.0";"38";"18.9";"201";"123.2"
"1022";"Justin Allgaier";"2021";"27";"27_2021";"2021_27";"3";"1";"2";"1";"29";"4";"10";"36";"26";"28";"77.8";"36";"185";"92.0";"90";"44.8";"201";"139.6"
"1023";"Noah Gragson";"2021";"27";"27_2021";"2021_27";"9";"14";"3";"1";"21";"7";"34";"73";"39";"59";"80.8";"14";"192";"95.5";"1";"0.5";"201";"109.5"
"1024";"Austin Cindric";"2021";"27";"27_2021";"2021_27";"1";"2";"4";"1";"15";"3";"0";"49";"49";"48";"98.0";"26";"201";"100.0";"33";"16.4";"201";"123.7"
"1025";"Daniel Hemric";"2021";"27";"27_2021";"2021_27";"7";"4";"5";"2";"10";"5";"0";"49";"49";"47";"95.9";"9";"201";"100.0";"0";"0.0";"201";"108.8"
"1026";"Brandon Jones";"2021";"27";"27_2021";"2021_27";"8";"10";"6";"1";"22";"9";"19";"53";"34";"42";"79.2";"4";"196";"97.5";"0";"0.0";"201";"98.4"
"1027";"A.J. Allmendinger";"2021";"27";"27_2021";"2021_27";"2";"3";"7";"1";"13";"5";"-5";"35";"40";"31";"88.6";"17";"201";"100.0";"20";"10.0";"201";"111.4"
"1028";"Ty Dillon";"2021";"27";"27_2021";"2021_27";"28";"12";"8";"1";"28";"10";"5";"53";"48";"28";"52.8";"4";"165";"82.1";"17";"8.5";"201";"95.3"
"1029";"Justin Haley";"2021";"27";"27_2021";"2021_27";"4";"7";"9";"1";"19";"9";"-11";"37";"48";"34";"91.9";"3";"199";"99.0";"2";"1.0";"201";"96.5"
"1030";"Harrison Burton";"2021";"27";"27_2021";"2021_27";"5";"11";"10";"3";"14";"9";"-6";"49";"55";"45";"91.8";"2";"201";"100.0";"0";"0.0";"201";"92.2"
"1031";"Ty Gibbs";"2021";"27";"27_2021";"2021_27";"6";"5";"11";"2";"14";"5";"-7";"51";"58";"47";"92.2";"7";"201";"100.5";"0";"0.0";"200";"106.4"
"1032";"Brett Moffitt";"2021";"27";"27_2021";"2021_27";"27";"9";"12";"4";"27";"11";"17";"72";"55";"54";"75.0";"0";"186";"93.0";"0";"0.0";"200";"86.0"
"1033";"Bayley Currey";"2021";"27";"27_2021";"2021_27";"36";"16";"13";"11";"36";"16";"13";"56";"43";"23";"41.1";"3";"124";"62.0";"0";"0.0";"200";"81.0"
"1034";"Tommy Joe Martins";"2021";"27";"27_2021";"2021_27";"19";"17";"14";"8";"26";"17";"-9";"41";"50";"16";"39.0";"0";"102";"51.0";"0";"0.0";"200";"78.0"
"1035";"Myatt Snider";"2021";"27";"27_2021";"2021_27";"12";"8";"15";"2";"16";"12";"-9";"55";"64";"45";"81.8";"0";"200";"100.0";"0";"0.0";"200";"82.7"
"1036";"Landon Cassill";"2021";"27";"27_2021";"2021_27";"37";"15";"16";"8";"37";"18";"4";"46";"42";"11";"23.9";"0";"39";"19.5";"0";"0.0";"200";"71.5"
"1037";"Ryan Sieg";"2021";"27";"27_2021";"2021_27";"20";"13";"17";"7";"24";"16";"12";"46";"34";"23";"50.0";"6";"97";"48.7";"0";"0.0";"199";"78.5"
"1038";"Kyle Weatherman";"2021";"27";"27_2021";"2021_27";"26";"18";"18";"9";"26";"17";"2";"40";"38";"4";"10.0";"0";"24";"12.1";"0";"0.0";"199";"71.3"
"1039";"Ryan Vargas";"2021";"27";"27_2021";"2021_27";"31";"19";"19";"14";"34";"20";"-4";"35";"39";"2";"5.7";"0";"3";"1.5";"0";"0.0";"199";"65.8"
"1040";"Blaine Perkins";"2021";"27";"27_2021";"2021_27";"24";"20";"20";"12";"38";"22";"-17";"31";"48";"1";"3.2";"0";"4";"2.0";"0";"0.0";"198";"59.2"
"1041";"David Starr";"2021";"27";"27_2021";"2021_27";"38";"21";"21";"12";"38";"23";"10";"39";"29";"1";"2.6";"0";"1";"0.5";"0";"0.0";"197";"58.2"
"1042";"Brandon Brown";"2021";"27";"27_2021";"2021_27";"16";"30";"22";"2";"31";"23";"-24";"15";"39";"0";"0.0";"0";"12";"6.1";"0";"0.0";"197";"66.5"
"1043";"Mason Massey";"2021";"27";"27_2021";"2021_27";"30";"27";"23";"22";"39";"26";"11";"41";"30";"0";"0.0";"0";"0";"0.0";"0";"0.0";"197";"48.7"
"1044";"Josh Williams";"2021";"27";"27_2021";"2021_27";"18";"23";"24";"17";"40";"25";"-10";"21";"31";"0";"0.0";"0";"0";"0.0";"0";"0.0";"196";"50.0"
"1045";"Spencer Boyd";"2021";"27";"27_2021";"2021_27";"32";"25";"25";"23";"39";"29";"-15";"23";"38";"0";"0.0";"0";"0";"0.0";"0";"0.0";"196";"38.2"
"1046";"Jade Buford";"2021";"27";"27_2021";"2021_27";"23";"24";"26";"23";"35";"27";"-4";"40";"44";"0";"0.0";"0";"0";"0.0";"0";"0.0";"195";"49.3"
"1047";"Matt Jaskol";"2021";"27";"27_2021";"2021_27";"34";"29";"27";"23";"38";"29";"-7";"24";"31";"0";"0.0";"0";"0";"0.0";"0";"0.0";"195";"41.0"
"1048";"Matt Mills";"2021";"27";"27_2021";"2021_27";"29";"22";"28";"20";"36";"26";"-6";"21";"27";"0";"0.0";"0";"0";"0.0";"0";"0.0";"194";"42.2"
"1049";"Jeffrey Earnhardt";"2021";"27";"27_2021";"2021_27";"22";"26";"29";"19";"37";"29";"-13";"30";"43";"0";"0.0";"0";"0";"0.0";"0";"0.0";"194";"43.5"
"1050";"B.J. McLeod";"2021";"27";"27_2021";"2021_27";"39";"28";"30";"8";"39";"27";"0";"26";"26";"0";"0.0";"0";"2";"1.0";"0";"0.0";"193";"50.3"
"1051";"Carson Ware";"2021";"27";"27_2021";"2021_27";"35";"31";"31";"24";"40";"32";"-8";"5";"13";"0";"0.0";"0";"0";"0.0";"0";"0.0";"113";"35.2"
"1052";"C.J. McLaughlin";"2021";"27";"27_2021";"2021_27";"40";"32";"32";"31";"40";"33";"-2";"0";"2";"0";"0.0";"0";"0";"0.0";"0";"0.0";"100";"27.3"
"1053";"Riley Herbst";"2021";"27";"27_2021";"2021_27";"10";"33";"33";"9";"21";"29";"-1";"6";"7";"6";"100.0";"0";"30";"96.8";"0";"0.0";"31";"55.8"
"1054";"Sam Mayer";"2021";"27";"27_2021";"2021_27";"11";"34";"34";"11";"22";"31";"-6";"9";"15";"7";"77.8";"0";"23";"74.2";"0";"0.0";"31";"48.2"
"1055";"Dylan Lupton";"2021";"27";"27_2021";"2021_27";"25";"35";"35";"17";"29";"33";"5";"19";"14";"0";"0.0";"0";"0";"0.0";"0";"0.0";"31";"40.3"
"1056";"Jeb Burton";"2021";"27";"27_2021";"2021_27";"14";"36";"36";"10";"15";"32";"-1";"12";"13";"12";"100.0";"0";"30";"100.0";"0";"0.0";"30";"48.8"
"1057";"J.J. Yeley";"2021";"27";"27_2021";"2021_27";"33";"37";"37";"15";"33";"35";"15";"22";"7";"1";"4.5";"0";"0";"0.0";"0";"0.0";"30";"40.5"
"1058";"Alex Labbe";"2021";"27";"27_2021";"2021_27";"17";"38";"38";"17";"24";"36";"-6";"6";"12";"0";"0.0";"0";"0";"0.0";"0";"0.0";"30";"35.0"
"1059";"Jeremy Clements";"2021";"27";"27_2021";"2021_27";"13";"39";"39";"13";"25";"36";"-3";"3";"6";"1";"33.3";"0";"5";"16.7";"0";"0.0";"30";"40.5"
"1060";"Joe Graf, Jr.";"2021";"27";"27_2021";"2021_27";"21";"40";"40";"21";"32";"38";"-5";"19";"24";"0";"0.0";"0";"0";"0.0";"0";"0.0";"30";"26.8"
"1061";"Brandon Brown";"2021";"28";"28_2021";"2021_28";"19";"8";"1";"1";"25";"11";"2";"244";"242";"156";"63.9";"0";"85";"79.4";"8";"7.5";"107";"94.3"
"1062";"Brandon Jones";"2021";"28";"28_2021";"2021_28";"7";"15";"2";"1";"29";"10";"14";"209";"195";"140";"67.0";"2";"88";"82.2";"12";"11.2";"107";"91.0"
"1063";"Justin Allgaier";"2021";"28";"28_2021";"2021_28";"1";"3";"3";"1";"33";"8";"-8";"265";"273";"207";"78.1";"1";"100";"93.5";"7";"6.5";"107";"99.3"
"1064";"Daniel Hemric";"2021";"28";"28_2021";"2021_28";"6";"20";"4";"2";"27";"8";"-6";"209";"215";"171";"81.8";"1";"101";"94.4";"0";"0.0";"107";"101.2"
"1065";"Jordan Anderson";"2021";"28";"28_2021";"2021_28";"29";"21";"5";"2";"32";"18";"16";"168";"152";"74";"44.0";"1";"33";"30.8";"0";"0.0";"107";"79.5"
"1066";"Justin Haley";"2021";"28";"28_2021";"2021_28";"8";"2";"6";"2";"40";"18";"14";"189";"175";"133";"70.4";"5";"66";"61.7";"0";"0.0";"107";"74.4"
"1067";"Jeb Burton";"2021";"28";"28_2021";"2021_28";"14";"13";"7";"1";"21";"8";"12";"221";"209";"201";"91.0";"4";"104";"97.2";"7";"6.5";"107";"100.5"
"1068";"Austin Cindric";"2021";"28";"28_2021";"2021_28";"2";"5";"8";"1";"23";"6";"-16";"208";"224";"173";"83.2";"3";"103";"96.3";"10";"9.3";"107";"108.5"
"1069";"Josh Berry";"2021";"28";"28_2021";"2021_28";"3";"18";"9";"1";"34";"11";"11";"249";"238";"162";"65.1";"7";"79";"73.8";"3";"2.8";"107";"89.9"
"1070";"Joe Graf, Jr.";"2021";"28";"28_2021";"2021_28";"40";"30";"10";"1";"40";"26";"19";"142";"123";"32";"22.5";"2";"16";"15.0";"1";"0.9";"107";"71.9"
"1071";"Ryan Sieg";"2021";"28";"28_2021";"2021_28";"17";"14";"11";"7";"34";"18";"-11";"173";"184";"98";"56.6";"2";"48";"44.9";"0";"0.0";"107";"69.6"
"1072";"Jade Buford";"2021";"28";"28_2021";"2021_28";"26";"10";"12";"4";"27";"15";"-5";"191";"196";"83";"43.5";"4";"53";"49.5";"0";"0.0";"107";"79.5"
"1073";"Blaine Perkins";"2021";"28";"28_2021";"2021_28";"23";"12";"13";"1";"34";"14";"27";"252";"225";"139";"55.2";"2";"63";"58.9";"2";"1.9";"107";"81.9"
"1074";"Josh Williams";"2021";"28";"28_2021";"2021_28";"24";"19";"14";"8";"34";"19";"-13";"124";"137";"25";"20.2";"5";"18";"16.8";"0";"0.0";"107";"67.7"
"1075";"Joey Gase";"2021";"28";"28_2021";"2021_28";"39";"26";"15";"11";"39";"28";"8";"115";"107";"11";"9.6";"1";"8";"7.5";"0";"0.0";"107";"53.7"
"1076";"J.J. Yeley";"2021";"28";"28_2021";"2021_28";"38";"27";"16";"10";"38";"25";"-1";"119";"120";"6";"5.0";"0";"2";"1.9";"0";"0.0";"107";"59.8"
"1077";"Santino Ferrucci";"2021";"28";"28_2021";"2021_28";"33";"17";"17";"9";"36";"25";"-18";"83";"101";"1";"1.2";"2";"6";"5.6";"0";"0.0";"107";"66.1"
"1078";"Tommy Joe Martins";"2021";"28";"28_2021";"2021_28";"18";"23";"18";"14";"36";"23";"-25";"110";"135";"6";"5.5";"6";"3";"2.8";"0";"0.0";"107";"65.1"
"1079";"Garrett Smithley";"2021";"28";"28_2021";"2021_28";"35";"22";"19";"13";"35";"23";"-18";"96";"114";"8";"8.3";"1";"2";"1.9";"0";"0.0";"107";"56.0"
"1080";"Kyle Weatherman";"2021";"28";"28_2021";"2021_28";"25";"28";"20";"2";"36";"28";"2";"69";"67";"3";"4.3";"0";"6";"5.6";"0";"0.0";"107";"43.0"
"1081";"Alex Labbe";"2021";"28";"28_2021";"2021_28";"32";"29";"21";"1";"34";"23";"7";"111";"104";"5";"4.5";"6";"6";"5.6";"1";"0.9";"107";"66.8"
"1082";"John Hunter Nemechek";"2021";"28";"28_2021";"2021_28";"11";"4";"22";"1";"31";"9";"-13";"230";"243";"184";"80.0";"3";"96";"89.7";"8";"7.5";"107";"79.3"
"1083";"Matt Mills";"2021";"28";"28_2021";"2021_28";"30";"36";"23";"23";"36";"32";"13";"31";"18";"0";"0.0";"0";"0";"0.0";"0";"0.0";"106";"35.5"
"1084";"Jeremy Clements";"2021";"28";"28_2021";"2021_28";"15";"11";"24";"2";"34";"20";"-30";"128";"158";"64";"50.0";"1";"31";"29.8";"0";"0.0";"104";"69.9"
"1085";"Harrison Burton";"2021";"28";"28_2021";"2021_28";"9";"7";"25";"1";"25";"10";"-17";"250";"267";"197";"78.8";"2";"91";"90.1";"2";"2.0";"101";"75.2"
"1086";"Brett Moffitt";"2021";"28";"28_2021";"2021_28";"16";"16";"26";"1";"35";"12";"38";"285";"247";"210";"73.7";"2";"85";"84.2";"3";"3.0";"101";"82.6"
"1087";"Riley Herbst";"2021";"28";"28_2021";"2021_28";"13";"1";"27";"1";"25";"9";"4";"205";"201";"154";"75.1";"3";"81";"80.2";"26";"25.7";"101";"88.6"
"1088";"Jason White";"2021";"28";"28_2021";"2021_28";"34";"34";"28";"4";"39";"31";"19";"69";"50";"3";"4.3";"1";"6";"5.9";"0";"0.0";"101";"35.4"
"1089";"Jeffrey Earnhardt";"2021";"28";"28_2021";"2021_28";"31";"24";"29";"6";"32";"25";"-4";"108";"112";"4";"3.7";"4";"1";"1.1";"0";"0.0";"93";"59.3"
"1090";"Noah Gragson";"2021";"28";"28_2021";"2021_28";"4";"9";"30";"1";"32";"12";"-3";"196";"199";"151";"77.0";"2";"80";"90.9";"8";"9.1";"88";"94.6"
"1091";"Myatt Snider";"2021";"28";"28_2021";"2021_28";"10";"6";"31";"3";"23";"14";"-8";"212";"220";"175";"82.5";"1";"76";"86.4";"0";"0.0";"88";"81.7"
"1092";"Caesar Bacarella";"2021";"28";"28_2021";"2021_28";"37";"25";"32";"4";"38";"31";"-8";"96";"104";"3";"3.1";"0";"1";"1.1";"0";"0.0";"88";"47.2"
"1093";"Ryan Vargas";"2021";"28";"28_2021";"2021_28";"22";"33";"33";"2";"35";"29";"-11";"88";"99";"5";"5.7";"0";"5";"5.7";"0";"0.0";"88";"57.8"
"1094";"C.J. McLaughlin";"2021";"28";"28_2021";"2021_28";"36";"35";"34";"3";"39";"31";"24";"71";"47";"3";"4.2";"2";"6";"6.8";"0";"0.0";"88";"46.7"
"1095";"Mason Massey";"2021";"28";"28_2021";"2021_28";"27";"32";"35";"1";"37";"29";"37";"79";"42";"3";"3.8";"0";"8";"9.1";"4";"4.5";"88";"53.1"
"1096";"Bayley Currey";"2021";"28";"28_2021";"2021_28";"20";"31";"36";"1";"36";"29";"-11";"61";"72";"6";"9.8";"1";"5";"6.8";"2";"2.7";"73";"59.9"
"1097";"Landon Cassill";"2021";"28";"28_2021";"2021_28";"21";"37";"37";"18";"37";"30";"-18";"10";"28";"0";"0.0";"0";"0";"0.0";"0";"0.0";"50";"42.3"
"1098";"Sam Mayer";"2021";"28";"28_2021";"2021_28";"12";"38";"38";"6";"19";"33";"-5";"91";"96";"70";"76.9";"2";"19";"79.2";"0";"0.0";"24";"51.9"
"1099";"A.J. Allmendinger";"2021";"28";"28_2021";"2021_28";"5";"39";"39";"1";"13";"31";"-10";"66";"76";"61";"92.4";"0";"24";"100.0";"3";"12.5";"24";"69.3"
"1100";"David Starr";"2021";"28";"28_2021";"2021_28";"28";"40";"40";"22";"40";"39";"-13";"11";"24";"0";"0.0";"0";"0";"0.0";"0";"0.0";"20";"23.2"
"1101";"A.J. Allmendinger";"2021";"29";"29_2021";"2021_29";"14";"6";"1";"1";"26";"5";"24";"32";"8";"26";"81.2";"14";"65";"95.6";"21";"30.9";"68";"135.5"
"1102";"Austin Cindric";"2021";"29";"29_2021";"2021_29";"1";"1";"2";"1";"27";"3";"-15";"27";"42";"15";"55.6";"8";"65";"95.6";"22";"32.4";"68";"124.4"
"1103";"Daniel Hemric";"2021";"29";"29_2021";"2021_29";"3";"2";"3";"1";"23";"5";"24";"30";"6";"27";"90.0";"8";"64";"94.1";"17";"25.0";"68";"120.4"
"1104";"Justin Haley";"2021";"29";"29_2021";"2021_29";"5";"4";"4";"2";"22";"6";"17";"31";"14";"29";"93.5";"9";"66";"97.1";"0";"0.0";"68";"112.1"
"1105";"Brandon Jones";"2021";"29";"29_2021";"2021_29";"6";"12";"5";"2";"19";"10";"1";"28";"27";"18";"64.3";"0";"55";"80.9";"0";"0.0";"68";"94.2"
"1106";"Noah Gragson";"2021";"29";"29_2021";"2021_29";"10";"10";"6";"1";"31";"10";"31";"53";"22";"20";"37.7";"0";"44";"64.7";"1";"1.5";"68";"91.2"
"1107";"Preston Pardus";"2021";"29";"29_2021";"2021_29";"37";"8";"7";"6";"38";"16";"-11";"38";"49";"12";"31.6";"0";"44";"64.7";"0";"0.0";"68";"79.3"
"1108";"Myatt Snider";"2021";"29";"29_2021";"2021_29";"13";"7";"8";"3";"35";"15";"16";"51";"35";"24";"47.1";"0";"43";"63.2";"0";"0.0";"68";"76.0"
"1109";"Justin Allgaier";"2021";"29";"29_2021";"2021_29";"2";"20";"9";"1";"40";"18";"-8";"51";"59";"13";"25.5";"0";"35";"51.5";"0";"0.0";"68";"79.0"
"1110";"Sam Mayer";"2021";"29";"29_2021";"2021_29";"15";"5";"10";"1";"37";"8";"-21";"47";"68";"25";"53.2";"0";"61";"89.7";"0";"0.0";"68";"94.8"
"1111";"Josh Williams";"2021";"29";"29_2021";"2021_29";"17";"14";"11";"7";"36";"16";"10";"65";"55";"29";"44.6";"0";"47";"69.1";"0";"0.0";"68";"77.5"
"1112";"Jeremy Clements";"2021";"29";"29_2021";"2021_29";"11";"11";"12";"5";"29";"14";"10";"38";"28";"14";"36.8";"0";"41";"60.3";"0";"0.0";"68";"75.8"
"1113";"Jeb Burton";"2021";"29";"29_2021";"2021_29";"7";"16";"13";"7";"25";"14";"-9";"25";"34";"13";"52.0";"0";"39";"57.4";"0";"0.0";"68";"75.8"
"1114";"Alex Labbe";"2021";"29";"29_2021";"2021_29";"20";"17";"14";"3";"29";"14";"23";"44";"21";"16";"36.4";"0";"44";"64.7";"0";"0.0";"68";"84.2"
"1115";"Harrison Burton";"2021";"29";"29_2021";"2021_29";"8";"13";"15";"7";"26";"13";"-6";"28";"34";"16";"57.1";"0";"51";"75.0";"0";"0.0";"68";"78.0"
"1116";"Jade Buford";"2021";"29";"29_2021";"2021_29";"19";"23";"16";"11";"39";"21";"-2";"49";"51";"7";"14.3";"0";"24";"35.3";"0";"0.0";"68";"64.2"
"1117";"Landon Cassill";"2021";"29";"29_2021";"2021_29";"35";"31";"17";"18";"36";"27";"17";"46";"29";"0";"0.0";"0";"0";"0.0";"0";"0.0";"68";"65.7"
"1118";"Austin Hill";"2021";"29";"29_2021";"2021_29";"40";"25";"18";"3";"40";"21";"-15";"46";"61";"3";"6.5";"0";"9";"13.2";"0";"0.0";"68";"77.2"
"1119";"J.J. Yeley";"2021";"29";"29_2021";"2021_29";"23";"21";"19";"7";"26";"21";"-4";"46";"50";"3";"6.5";"0";"8";"11.8";"0";"0.0";"68";"56.7"
"1120";"Jeffrey Earnhardt";"2021";"29";"29_2021";"2021_29";"32";"27";"20";"12";"34";"26";"-1";"38";"39";"0";"0.0";"0";"1";"1.5";"0";"0.0";"68";"62.0"
