"";"Driver";"year";"race";"raceID";"race_ID";"Start";"Mid Race";"Finish";"High Pos.";"Low Pos.";"Avg. Pos.";"Pass Diff.";"Green Flag Passes";"Green Flag Times Passed";"Quality Passes";"Pct. Quality Passes";"Fastest Lap";"Top 15 Laps";"Pct. Top 15 Laps";"Laps Led";"Pct. Laps Led";"Total Laps";"Driver Rating"
"291";"Todd Gilliland";"2021";"08";"08_2021";"2021_08";"5";"2";"15";"1";"22";"6";"-6";"16";"22";"15";"93.8";"6";"139";"94.6";"17";"11.6";"147";"113.7"
"292";"Zane Smith";"2021";"08";"08_2021";"2021_08";"3";"3";"16";"2";"30";"10";"18";"39";"21";"11";"28.2";"0";"109";"74.1";"0";"0.0";"147";"100.2"
"293";"Erik Darnell";"2021";"08";"08_2021";"2021_08";"22";"27";"17";"7";"35";"25";"-9";"28";"37";"0";"0.0";"0";"13";"8.8";"0";"0.0";"147";"56.0"
"294";"Danny Bohn";"2021";"08";"08_2021";"2021_08";"27";"22";"18";"3";"31";"20";"-22";"34";"56";"2";"5.9";"0";"35";"23.8";"0";"0.0";"147";"62.5"
"295";"Timothy Peters";"2021";"08";"08_2021";"2021_08";"21";"12";"19";"7";"32";"17";"11";"38";"27";"15";"39.5";"1";"61";"41.5";"0";"0.0";"147";"74.6"
"296";"Hailie Deegan";"2021";"08";"08_2021";"2021_08";"10";"25";"20";"3";"28";"19";"-16";"33";"49";"6";"18.2";"0";"35";"23.8";"0";"0.0";"147";"62.8"
"297";"Bayley Currey";"2021";"08";"08_2021";"2021_08";"38";"30";"21";"1";"38";"25";"-17";"31";"48";"2";"6.5";"0";"9";"6.2";"0";"0.0";"146";"53.8"
"298";"Spencer Boyd";"2021";"08";"08_2021";"2021_08";"34";"33";"22";"14";"37";"30";"-18";"9";"27";"0";"0.0";"0";"3";"2.1";"0";"0.0";"144";"40.3"
"299";"Corey Heim";"2021";"08";"08_2021";"2021_08";"13";"6";"23";"1";"22";"11";"4";"25";"21";"18";"72.0";"0";"99";"69.7";"2";"1.4";"142";"85.2"
"300";"Jennifer Jo Cobb";"2021";"08";"08_2021";"2021_08";"37";"35";"24";"4";"39";"32";"-2";"5";"7";"0";"0.0";"0";"3";"2.2";"0";"0.0";"139";"35.8"
"301";"Stewart Friesen";"2021";"08";"08_2021";"2021_08";"7";"4";"25";"1";"35";"12";"-16";"21";"37";"15";"71.4";"0";"106";"80.9";"2";"1.5";"131";"86.0"
"302";"Parker Kligerman";"2021";"08";"08_2021";"2021_08";"36";"14";"26";"5";"36";"18";"15";"51";"36";"15";"29.4";"0";"62";"47.7";"0";"0.0";"130";"67.0"
"303";"Chandler Smith";"2021";"08";"08_2021";"2021_08";"8";"9";"27";"2";"22";"11";"5";"18";"13";"14";"77.8";"1";"115";"91.3";"0";"0.0";"126";"90.9"
"304";"David Gilliland";"2021";"08";"08_2021";"2021_08";"35";"19";"28";"5";"35";"23";"33";"52";"19";"4";"7.7";"0";"22";"18.8";"0";"0.0";"117";"57.3"
"305";"Spencer Davis";"2021";"08";"08_2021";"2021_08";"28";"26";"29";"13";"34";"27";"-3";"24";"27";"0";"0.0";"0";"4";"3.4";"0";"0.0";"117";"46.3"
"306";"Tate Fogleman";"2021";"08";"08_2021";"2021_08";"33";"29";"30";"13";"35";"29";"1";"29";"28";"2";"6.9";"0";"7";"6.0";"0";"0.0";"117";"42.5"
"307";"Dawson Cram";"2021";"08";"08_2021";"2021_08";"32";"31";"31";"18";"36";"29";"-1";"43";"44";"0";"0.0";"0";"0";"0.0";"0";"0.0";"117";"41.3"
"308";"B.J. McLeod";"2021";"08";"08_2021";"2021_08";"39";"32";"32";"14";"39";"30";"1";"36";"35";"0";"0.0";"0";"3";"2.6";"0";"0.0";"117";"39.8"
"309";"Tanner Gray";"2021";"08";"08_2021";"2021_08";"11";"10";"33";"1";"28";"18";"-12";"32";"44";"22";"68.8";"2";"93";"84.5";"2";"1.8";"110";"73.6"
"310";"Akinori Ogata";"2021";"08";"08_2021";"2021_08";"23";"34";"34";"1";"38";"33";"9";"14";"5";"0";"0.0";"0";"2";"1.8";"1";"0.9";"110";"32.8"
"311";"Derek Kraus";"2021";"08";"08_2021";"2021_08";"20";"37";"35";"14";"37";"32";"-11";"16";"27";"2";"12.5";"3";"12";"11.0";"0";"0.0";"109";"60.6"
"312";"Chase Purdy";"2021";"08";"08_2021";"2021_08";"24";"20";"36";"16";"31";"28";"-2";"25";"27";"0";"0.0";"0";"0";"0.0";"0";"0.0";"80";"50.8"
"313";"Norm Benning";"2021";"08";"08_2021";"2021_08";"40";"36";"37";"36";"40";"37";"0";"1";"1";"0";"0.0";"0";"0";"0.0";"0";"0.0";"61";"24.7"
"314";"Codie Rohrbaugh";"2021";"08";"08_2021";"2021_08";"25";"38";"38";"16";"36";"37";"-12";"3";"15";"0";"0.0";"0";"0";"0.0";"0";"0.0";"26";"29.5"
"315";"Kris Wright";"2021";"08";"08_2021";"2021_08";"30";"39";"39";"18";"36";"37";"-16";"3";"19";"0";"0.0";"0";"0";"0.0";"0";"0.0";"25";"31.8"
"316";"Cory Roper";"2021";"08";"08_2021";"2021_08";"29";"40";"40";"29";"39";"40";"-12";"1";"13";"0";"0.0";"0";"0";"0.0";"0";"0.0";"13";"24.8"
"317";"Todd Gilliland";"2021";"09";"09_2021";"2021_09";"5";"13";"1";"1";"30";"7";"28";"38";"10";"22";"57.9";"11";"37";"90.2";"8";"19.5";"41";"130.3"
"318";"Kaz Grala";"2021";"09";"09_2021";"2021_09";"2";"2";"2";"1";"15";"3";"3";"20";"17";"17";"85.0";"5";"41";"100.0";"11";"26.8";"41";"126.2"
"319";"Tyler Ankrum";"2021";"09";"09_2021";"2021_09";"1";"4";"3";"1";"19";"4";"9";"24";"15";"22";"91.7";"6";"40";"97.6";"4";"9.8";"41";"119.4"
"320";"Grant Enfinger";"2021";"09";"09_2021";"2021_09";"23";"6";"4";"2";"24";"8";"-4";"33";"37";"14";"42.4";"0";"37";"90.2";"0";"0.0";"41";"105.3"
"321";"Sheldon Creed";"2021";"09";"09_2021";"2021_09";"3";"1";"5";"1";"10";"3";"-12";"8";"20";"8";"100.0";"5";"41";"100.0";"14";"34.1";"41";"126.8"
"322";"Sam Mayer";"2021";"09";"09_2021";"2021_09";"21";"3";"6";"2";"21";"8";"18";"45";"27";"25";"55.6";"1";"38";"92.7";"0";"0.0";"41";"104.0"
"323";"Carson Hocevar";"2021";"09";"09_2021";"2021_09";"17";"9";"7";"4";"33";"14";"-24";"30";"54";"9";"30.0";"0";"24";"58.5";"0";"0.0";"41";"83.0"
"324";"Zane Smith";"2021";"09";"09_2021";"2021_09";"15";"35";"8";"2";"35";"14";"-21";"36";"57";"22";"61.1";"2";"28";"68.3";"0";"0.0";"41";"91.2"
"325";"Austin Hill";"2021";"09";"09_2021";"2021_09";"9";"10";"9";"4";"34";"14";"-3";"67";"70";"30";"44.8";"0";"32";"78.0";"0";"0.0";"41";"89.5"
"326";"Ben Rhodes";"2021";"09";"09_2021";"2021_09";"11";"5";"10";"1";"19";"9";"22";"34";"12";"24";"70.6";"0";"37";"90.2";"3";"7.3";"41";"96.5"
"327";"Paul Menard";"2021";"09";"09_2021";"2021_09";"26";"28";"11";"9";"35";"19";"-3";"50";"53";"19";"38.0";"0";"21";"51.2";"0";"0.0";"41";"76.8"
"328";"John Hunter Nemechek";"2021";"09";"09_2021";"2021_09";"6";"7";"12";"3";"33";"10";"17";"40";"23";"18";"45.0";"2";"35";"85.4";"0";"0.0";"41";"88.0"
"329";"Parker Kligerman";"2021";"09";"09_2021";"2021_09";"13";"12";"13";"7";"36";"22";"-10";"63";"73";"15";"23.8";"0";"11";"26.8";"0";"0.0";"41";"68.7"
"330";"Hailie Deegan";"2021";"09";"09_2021";"2021_09";"28";"22";"14";"13";"32";"24";"12";"62";"50";"5";"8.1";"1";"3";"7.3";"0";"0.0";"41";"61.2"
"331";"Matt Crafton";"2021";"09";"09_2021";"2021_09";"4";"8";"15";"1";"25";"9";"11";"40";"29";"19";"47.5";"0";"34";"82.9";"1";"2.4";"41";"89.7"
"332";"Austin Wayne Self";"2021";"09";"09_2021";"2021_09";"29";"17";"16";"12";"34";"21";"39";"86";"47";"4";"4.7";"0";"4";"9.8";"0";"0.0";"41";"64.7"
"333";"Stewart Friesen";"2021";"09";"09_2021";"2021_09";"16";"19";"17";"6";"34";"19";"-13";"49";"62";"17";"34.7";"0";"16";"39.0";"0";"0.0";"41";"69.3"
"334";"Parker Chase";"2021";"09";"09_2021";"2021_09";"8";"34";"18";"5";"35";"21";"-25";"56";"81";"10";"17.9";"1";"13";"31.7";"0";"0.0";"41";"58.0"
"335";"Camden Murphy";"2021";"09";"09_2021";"2021_09";"24";"15";"19";"7";"34";"19";"-11";"47";"58";"11";"23.4";"0";"14";"34.1";"0";"0.0";"41";"61.5"
"336";"Ryan Truex";"2021";"09";"09_2021";"2021_09";"12";"16";"20";"10";"26";"19";"4";"54";"50";"5";"9.3";"0";"9";"22.0";"0";"0.0";"41";"66.8"
"337";"Derek Kraus";"2021";"09";"09_2021";"2021_09";"19";"11";"21";"3";"33";"20";"21";"68";"47";"11";"16.2";"0";"11";"26.8";"0";"0.0";"41";"62.2"
"338";"Johnny Sauter";"2021";"09";"09_2021";"2021_09";"27";"20";"22";"7";"30";"20";"3";"57";"54";"7";"12.3";"0";"7";"17.1";"0";"0.0";"41";"58.8"
"339";"Lawless Alan";"2021";"09";"09_2021";"2021_09";"32";"25";"23";"14";"33";"25";"22";"55";"33";"2";"3.6";"0";"1";"2.4";"0";"0.0";"41";"46.7"
"340";"Timmy Hill";"2021";"09";"09_2021";"2021_09";"22";"21";"24";"7";"26";"16";"-5";"47";"52";"14";"29.8";"0";"19";"46.3";"0";"0.0";"41";"66.3"
"341";"Tate Fogleman";"2021";"09";"09_2021";"2021_09";"30";"26";"25";"13";"36";"28";"17";"48";"31";"2";"4.2";"0";"4";"9.8";"0";"0.0";"41";"42.0"
"342";"Bayley Currey";"2021";"09";"09_2021";"2021_09";"14";"18";"26";"5";"32";"19";"9";"53";"44";"19";"35.8";"0";"18";"43.9";"0";"0.0";"41";"62.2"
"343";"Chase Purdy";"2021";"09";"09_2021";"2021_09";"31";"23";"27";"17";"35";"27";"8";"50";"42";"0";"0.0";"0";"0";"0.0";"0";"0.0";"41";"40.7"
"344";"Jack Wood";"2021";"09";"09_2021";"2021_09";"33";"27";"28";"18";"35";"29";"17";"47";"30";"0";"0.0";"0";"0";"0.0";"0";"0.0";"41";"37.3"
"345";"Michele Abbate";"2021";"09";"09_2021";"2021_09";"25";"32";"29";"18";"34";"29";"-8";"50";"58";"0";"0.0";"0";"0";"0.0";"0";"0.0";"41";"31.8"
"346";"Cory Roper";"2021";"09";"09_2021";"2021_09";"34";"31";"30";"23";"34";"31";"7";"50";"43";"0";"0.0";"0";"0";"0.0";"0";"0.0";"41";"31.0"
"347";"Tanner Gray";"2021";"09";"09_2021";"2021_09";"36";"33";"31";"15";"36";"29";"-16";"61";"77";"1";"1.6";"1";"0";"0.0";"0";"0.0";"40";"33.8"
"348";"Timothy Peters";"2021";"09";"09_2021";"2021_09";"18";"30";"32";"15";"35";"27";"-13";"35";"48";"4";"11.4";"0";"2";"5.0";"0";"0.0";"40";"39.0"
"349";"Chandler Smith";"2021";"09";"09_2021";"2021_09";"20";"14";"33";"7";"27";"15";"-6";"52";"58";"14";"26.9";"0";"23";"59.0";"0";"0.0";"39";"67.8"
"350";"Roger Reuse";"2021";"09";"09_2021";"2021_09";"35";"36";"34";"33";"36";"36";"-1";"5";"6";"0";"0.0";"0";"0";"0.0";"0";"0.0";"38";"24.3"
"351";"Christian Eckes";"2021";"09";"09_2021";"2021_09";"10";"24";"35";"3";"32";"22";"-54";"48";"102";"8";"16.7";"0";"7";"19.4";"0";"0.0";"36";"41.5"
"352";"Cameron Lawrence";"2021";"09";"09_2021";"2021_09";"7";"29";"36";"7";"35";"26";"-38";"38";"76";"9";"23.7";"0";"8";"23.5";"0";"0.0";"34";"35.5"
"353";"John Hunter Nemechek";"2021";"10";"10_2021";"2021_10";"4";"4";"1";"1";"20";"3";"7";"27";"20";"22";"81.5";"32";"133";"99.3";"71";"53.0";"134";"143.7"
"354";"Carson Hocevar";"2021";"10";"10_2021";"2021_10";"9";"1";"2";"1";"27";"9";"9";"55";"46";"26";"47.3";"12";"109";"81.3";"5";"3.7";"134";"110.0"
"355";"Ben Rhodes";"2021";"10";"10_2021";"2021_10";"5";"5";"3";"2";"19";"7";"-3";"45";"48";"35";"77.8";"4";"131";"97.8";"0";"0.0";"134";"109.4"
"356";"Stewart Friesen";"2021";"10";"10_2021";"2021_10";"11";"2";"4";"1";"23";"8";"-2";"50";"52";"36";"72.0";"5";"124";"92.5";"1";"0.7";"134";"105.4"
"357";"Todd Gilliland";"2021";"10";"10_2021";"2021_10";"1";"8";"5";"1";"20";"6";"-6";"37";"43";"24";"64.9";"2";"129";"96.3";"5";"3.7";"134";"112.0"
"358";"Chandler Smith";"2021";"10";"10_2021";"2021_10";"23";"11";"6";"6";"24";"14";"-2";"50";"52";"19";"38.0";"0";"70";"52.2";"0";"0.0";"134";"86.5"
"359";"Ty Majeski";"2021";"10";"10_2021";"2021_10";"31";"20";"7";"2";"31";"12";"32";"67";"35";"32";"47.8";"4";"102";"76.1";"0";"0.0";"134";"88.1"
"360";"Derek Kraus";"2021";"10";"10_2021";"2021_10";"15";"13";"8";"3";"23";"10";"19";"60";"41";"41";"68.3";"4";"131";"97.8";"0";"0.0";"134";"94.6"
"361";"Austin Hill";"2021";"10";"10_2021";"2021_10";"3";"12";"9";"1";"17";"4";"2";"44";"42";"37";"84.1";"5";"132";"98.5";"0";"0.0";"134";"112.2"
"362";"Zane Smith";"2021";"10";"10_2021";"2021_10";"6";"21";"10";"1";"22";"9";"14";"44";"30";"25";"56.8";"1";"98";"73.1";"13";"9.7";"134";"94.4"
"363";"Christian Eckes";"2021";"10";"10_2021";"2021_10";"22";"7";"11";"1";"22";"10";"7";"51";"44";"35";"68.6";"2";"99";"73.9";"3";"2.2";"134";"88.2"
"364";"Ryan Truex";"2021";"10";"10_2021";"2021_10";"16";"15";"12";"1";"19";"13";"7";"49";"42";"33";"67.3";"1";"92";"68.7";"1";"0.7";"134";"75.0"
"365";"Hailie Deegan";"2021";"10";"10_2021";"2021_10";"12";"9";"13";"5";"23";"13";"-7";"47";"54";"30";"63.8";"4";"115";"86.5";"0";"0.0";"133";"81.2"
"366";"Grant Enfinger";"2021";"10";"10_2021";"2021_10";"8";"3";"14";"3";"26";"16";"-31";"42";"73";"16";"38.1";"1";"61";"45.9";"0";"0.0";"133";"69.5"
"367";"Jack Wood";"2021";"10";"10_2021";"2021_10";"20";"19";"15";"8";"26";"20";"4";"61";"57";"13";"21.3";"0";"15";"11.3";"0";"0.0";"133";"67.3"
"368";"Tyler Ankrum";"2021";"10";"10_2021";"2021_10";"7";"22";"16";"1";"23";"12";"1";"43";"42";"23";"53.5";"2";"76";"57.1";"2";"1.5";"133";"80.1"
"369";"Austin Wayne Self";"2021";"10";"10_2021";"2021_10";"13";"23";"17";"7";"25";"20";"-22";"52";"74";"9";"17.3";"0";"10";"7.5";"0";"0.0";"133";"60.5"
"370";"Timmy Hill";"2021";"10";"10_2021";"2021_10";"18";"17";"18";"4";"29";"22";"-12";"41";"53";"8";"19.5";"0";"6";"4.5";"0";"0.0";"133";"56.5"
"371";"Bayley Currey";"2021";"10";"10_2021";"2021_10";"19";"6";"19";"6";"24";"14";"-6";"52";"58";"22";"42.3";"0";"89";"66.9";"0";"0.0";"133";"71.5"
"372";"Drew Dollar";"2021";"10";"10_2021";"2021_10";"17";"10";"20";"3";"35";"19";"16";"61";"45";"22";"36.1";"0";"52";"39.1";"0";"0.0";"133";"64.7"
"373";"Dawson Cram";"2021";"10";"10_2021";"2021_10";"36";"16";"21";"8";"36";"23";"-4";"47";"51";"11";"23.4";"0";"10";"7.5";"0";"0.0";"133";"52.7"
"374";"Tanner Gray";"2021";"10";"10_2021";"2021_10";"25";"24";"22";"7";"28";"20";"13";"55";"42";"13";"23.6";"1";"19";"14.3";"0";"0.0";"133";"63.7"
"375";"Kris Wright";"2021";"10";"10_2021";"2021_10";"21";"18";"23";"9";"31";"24";"-17";"26";"43";"5";"19.2";"0";"3";"2.3";"0";"0.0";"132";"50.3"
"376";"Danny Bohn";"2021";"10";"10_2021";"2021_10";"32";"25";"24";"24";"32";"28";"0";"9";"9";"0";"0.0";"0";"0";"0.0";"0";"0.0";"131";"45.0"
"377";"Cory Roper";"2021";"10";"10_2021";"2021_10";"27";"26";"25";"21";"31";"26";"-2";"14";"16";"0";"0.0";"0";"0";"0.0";"0";"0.0";"129";"46.5"
"378";"Spencer Boyd";"2021";"10";"10_2021";"2021_10";"35";"29";"26";"26";"35";"30";"-4";"5";"9";"0";"0.0";"0";"0";"0.0";"0";"0.0";"128";"41.2"
"379";"C.J. McLaughlin";"2021";"10";"10_2021";"2021_10";"30";"32";"27";"27";"38";"32";"-3";"9";"12";"0";"0.0";"0";"0";"0.0";"0";"0.0";"127";"37.2"
"380";"Akinori Ogata";"2021";"10";"10_2021";"2021_10";"34";"30";"28";"28";"35";"32";"-3";"3";"6";"0";"0.0";"0";"0";"0.0";"0";"0.0";"125";"37.0"
"381";"Keith McGee";"2021";"10";"10_2021";"2021_10";"33";"31";"29";"29";"37";"32";"4";"6";"2";"0";"0.0";"0";"0";"0.0";"0";"0.0";"123";"35.0"
"382";"Matt Crafton";"2021";"10";"10_2021";"2021_10";"10";"14";"30";"4";"21";"11";"5";"50";"45";"36";"72.0";"3";"111";"97.4";"0";"0.0";"114";"83.9"
"383";"Johnny Sauter";"2021";"10";"10_2021";"2021_10";"14";"27";"31";"11";"30";"24";"-13";"24";"37";"6";"25.0";"2";"34";"30.6";"0";"0.0";"111";"64.6"
"384";"Trey Hutchens";"2021";"10";"10_2021";"2021_10";"38";"28";"32";"27";"38";"30";"2";"8";"6";"0";"0.0";"0";"0";"0.0";"0";"0.0";"108";"37.2"
"385";"Jennifer Jo Cobb";"2021";"10";"10_2021";"2021_10";"37";"33";"33";"33";"37";"34";"0";"3";"3";"0";"0.0";"0";"0";"0.0";"0";"0.0";"71";"29.5"
"386";"Chase Purdy";"2021";"10";"10_2021";"2021_10";"26";"34";"34";"18";"32";"29";"5";"22";"17";"0";"0.0";"0";"0";"0.0";"0";"0.0";"59";"43.8"
"387";"Sheldon Creed";"2021";"10";"10_2021";"2021_10";"2";"35";"35";"1";"24";"21";"-2";"7";"9";"7";"100.0";"12";"54";"98.2";"33";"60.0";"55";"97.3"
"388";"Bret Holmes";"2021";"10";"10_2021";"2021_10";"28";"36";"36";"15";"28";"31";"7";"19";"12";"1";"5.3";"0";"5";"10.2";"0";"0.0";"49";"41.0"
"389";"Tate Fogleman";"2021";"10";"10_2021";"2021_10";"24";"37";"37";"20";"31";"33";"-14";"8";"22";"0";"0.0";"0";"0";"0.0";"0";"0.0";"38";"34.8"
"390";"Timothy Peters";"2021";"10";"10_2021";"2021_10";"29";"38";"38";"29";"38";"38";"0";"2";"2";"0";"0.0";"0";"0";"0.0";"0";"0.0";"13";"23.3"
"391";"John Hunter Nemechek";"2021";"11";"11_2021";"2021_11";"1";"5";"1";"1";"10";"3";"7";"30";"23";"29";"96.7";"27";"147";"100.0";"64";"43.5";"147";"145.2"
"392";"Chase Elliott";"2021";"11";"11_2021";"2021_11";"22";"2";"2";"1";"30";"6";"21";"58";"37";"37";"63.8";"20";"125";"85.0";"45";"30.6";"147";"129.0"
"393";"Ross Chastain";"2021";"11";"11_2021";"2021_11";"24";"1";"3";"1";"32";"10";"34";"84";"50";"40";"47.6";"4";"120";"81.6";"5";"3.4";"147";"103.4"
"394";"Grant Enfinger";"2021";"11";"11_2021";"2021_11";"18";"6";"4";"2";"31";"9";"8";"60";"52";"43";"71.7";"5";"130";"88.4";"0";"0.0";"147";"103.0"
"395";"Austin Hill";"2021";"11";"11_2021";"2021_11";"5";"7";"5";"2";"22";"7";"11";"58";"47";"40";"69.0";"5";"140";"95.2";"0";"0.0";"147";"108.9"
"396";"Chandler Smith";"2021";"11";"11_2021";"2021_11";"8";"4";"6";"3";"27";"8";"4";"43";"39";"27";"62.8";"1";"135";"91.8";"0";"0.0";"147";"104.8"
"397";"Zane Smith";"2021";"11";"11_2021";"2021_11";"7";"24";"7";"1";"29";"7";"18";"52";"34";"47";"90.4";"12";"139";"94.6";"12";"8.2";"147";"107.1"
"398";"Todd Gilliland";"2021";"11";"11_2021";"2021_11";"4";"9";"8";"1";"20";"7";"-5";"45";"50";"41";"91.1";"1";"145";"98.6";"8";"5.4";"147";"93.0"
"399";"Tyler Ankrum";"2021";"11";"11_2021";"2021_11";"11";"13";"9";"3";"32";"12";"-4";"51";"55";"32";"62.7";"0";"122";"83.0";"0";"0.0";"147";"88.5"
"400";"Tanner Gray";"2021";"11";"11_2021";"2021_11";"20";"3";"10";"1";"23";"9";"18";"52";"34";"38";"73.1";"8";"138";"93.9";"7";"4.8";"147";"90.4"
"401";"Josh Berry";"2021";"11";"11_2021";"2021_11";"33";"25";"11";"2";"33";"15";"10";"54";"44";"30";"55.6";"0";"68";"46.3";"0";"0.0";"147";"74.5"
"402";"Carson Hocevar";"2021";"11";"11_2021";"2021_11";"3";"10";"12";"3";"27";"12";"-2";"50";"52";"26";"52.0";"0";"121";"82.3";"0";"0.0";"147";"82.7"
"403";"Johnny Sauter";"2021";"11";"11_2021";"2021_11";"17";"15";"13";"5";"32";"14";"4";"48";"44";"20";"41.7";"1";"111";"75.5";"0";"0.0";"147";"78.5"
"404";"Derek Kraus";"2021";"11";"11_2021";"2021_11";"9";"27";"14";"2";"28";"12";"10";"52";"42";"30";"57.7";"0";"129";"88.4";"0";"0.0";"146";"77.3"
"405";"Brennan Poole";"2021";"11";"11_2021";"2021_11";"27";"26";"15";"3";"30";"16";"17";"49";"32";"12";"24.5";"0";"44";"30.1";"0";"0.0";"146";"70.8"
"406";"Austin Wayne Self";"2021";"11";"11_2021";"2021_11";"13";"17";"16";"7";"25";"17";"-11";"51";"62";"22";"43.1";"0";"38";"26.0";"0";"0.0";"146";"66.2"
"407";"Ryan Truex";"2021";"11";"11_2021";"2021_11";"14";"12";"17";"11";"35";"20";"-5";"45";"50";"4";"8.9";"0";"10";"6.8";"0";"0.0";"146";"62.2"
"408";"Chase Purdy";"2021";"11";"11_2021";"2021_11";"28";"19";"18";"7";"28";"19";"-7";"55";"62";"9";"16.4";"0";"21";"14.5";"0";"0.0";"145";"60.3"
"409";"Cory Roper";"2021";"11";"11_2021";"2021_11";"21";"14";"19";"12";"32";"21";"-9";"44";"53";"2";"4.5";"0";"9";"6.2";"0";"0.0";"145";"54.0"
"410";"Tyler Hill";"2021";"11";"11_2021";"2021_11";"25";"20";"20";"9";"30";"23";"5";"48";"43";"12";"25.0";"0";"12";"8.3";"0";"0.0";"145";"50.7"
"411";"Matt Crafton";"2021";"11";"11_2021";"2021_11";"15";"28";"21";"5";"36";"24";"2";"74";"72";"15";"20.3";"4";"20";"13.9";"0";"0.0";"144";"63.7"
"412";"Dawson Cram";"2021";"11";"11_2021";"2021_11";"23";"18";"22";"6";"28";"21";"-21";"47";"68";"5";"10.6";"0";"15";"10.4";"0";"0.0";"144";"55.2"
"413";"Kris Wright";"2021";"11";"11_2021";"2021_11";"19";"16";"23";"6";"32";"23";"-20";"38";"58";"8";"21.1";"0";"17";"11.8";"0";"0.0";"144";"49.2"
"414";"Howie DiSavino III";"2021";"11";"11_2021";"2021_11";"30";"30";"24";"13";"36";"27";"1";"28";"27";"0";"0.0";"0";"1";"0.7";"0";"0.0";"143";"42.2"
"415";"Hailie Deegan";"2021";"11";"11_2021";"2021_11";"12";"11";"25";"5";"30";"18";"-27";"39";"66";"13";"33.3";"2";"62";"43.7";"0";"0.0";"142";"65.4"
"416";"Tate Fogleman";"2021";"11";"11_2021";"2021_11";"31";"29";"26";"19";"36";"29";"11";"29";"18";"0";"0.0";"1";"0";"0.0";"0";"0.0";"142";"39.0"
"417";"Ben Rhodes";"2021";"11";"11_2021";"2021_11";"2";"8";"27";"1";"28";"10";"-17";"60";"77";"33";"55.0";"9";"118";"83.7";"6";"4.3";"141";"77.7"
"418";"Spencer Boyd";"2021";"11";"11_2021";"2021_11";"26";"22";"28";"8";"31";"26";"-24";"11";"35";"0";"0.0";"0";"6";"4.3";"0";"0.0";"141";"41.0"
"419";"Jesse Iwuji";"2021";"11";"11_2021";"2021_11";"29";"23";"29";"19";"34";"30";"-5";"9";"14";"0";"0.0";"0";"0";"0.0";"0";"0.0";"141";"32.5"
"420";"Keith McGee";"2021";"11";"11_2021";"2021_11";"34";"21";"30";"14";"35";"29";"1";"12";"11";"0";"0.0";"0";"1";"0.7";"0";"0.0";"140";"34.2"
"421";"Norm Benning";"2021";"11";"11_2021";"2021_11";"35";"32";"31";"30";"36";"32";"-4";"3";"7";"0";"0.0";"0";"0";"0.0";"0";"0.0";"134";"27.7"
"422";"Jennifer Jo Cobb";"2021";"11";"11_2021";"2021_11";"32";"34";"32";"16";"34";"31";"0";"7";"7";"0";"0.0";"0";"0";"0.0";"0";"0.0";"131";"36.2"
"423";"Ray Ciccarelli";"2021";"11";"11_2021";"2021_11";"36";"31";"33";"15";"36";"31";"-18";"3";"21";"0";"0.0";"0";"1";"1.1";"0";"0.0";"89";"37.2"
"424";"Drew Dollar";"2021";"11";"11_2021";"2021_11";"10";"33";"34";"10";"30";"28";"-7";"22";"29";"2";"9.1";"0";"3";"4.4";"0";"0.0";"68";"39.7"
"425";"Stewart Friesen";"2021";"11";"11_2021";"2021_11";"6";"35";"35";"3";"31";"25";"2";"14";"12";"14";"100.0";"1";"51";"98.1";"0";"0.0";"52";"71.2"
"426";"Sheldon Creed";"2021";"11";"11_2021";"2021_11";"16";"36";"36";"11";"36";"35";"5";"10";"5";"10";"100.0";"1";"6";"33.3";"0";"0.0";"18";"26.8"
"427";"Ryan Preece";"2021";"12";"12_2021";"2021_12";"6";"7";"1";"1";"15";"6";"12";"32";"20";"29";"90.6";"11";"150";"100.0";"8";"5.3";"150";"121.4"
"428";"Todd Gilliland";"2021";"12";"12_2021";"2021_12";"35";"9";"2";"2";"35";"13";"36";"56";"20";"17";"30.4";"15";"84";"56.0";"0";"0.0";"150";"93.9"
"429";"Grant Enfinger";"2021";"12";"12_2021";"2021_12";"4";"3";"3";"1";"13";"4";"3";"12";"9";"11";"91.7";"16";"150";"100.0";"39";"26.0";"150";"123.8"
"430";"Zane Smith";"2021";"12";"12_2021";"2021_12";"9";"2";"4";"2";"11";"5";"8";"17";"9";"15";"88.2";"7";"150";"100.0";"0";"0.0";"150";"114.1"
"431";"Stewart Friesen";"2021";"12";"12_2021";"2021_12";"17";"13";"5";"1";"20";"11";"-1";"31";"32";"15";"48.4";"1";"100";"66.7";"5";"3.3";"150";"85.7"
"432";"Matt Crafton";"2021";"12";"12_2021";"2021_12";"15";"10";"6";"3";"16";"9";"5";"28";"23";"25";"89.3";"3";"149";"99.3";"0";"0.0";"150";"96.6"
"433";"Ben Rhodes";"2021";"12";"12_2021";"2021_12";"16";"15";"7";"6";"26";"13";"14";"39";"25";"20";"51.3";"2";"77";"51.3";"0";"0.0";"150";"84.1"
"434";"Ty Majeski";"2021";"12";"12_2021";"2021_12";"13";"12";"8";"5";"26";"12";"13";"40";"27";"28";"70.0";"3";"133";"88.7";"0";"0.0";"150";"89.8"
"435";"Austin Hill";"2021";"12";"12_2021";"2021_12";"3";"4";"9";"1";"19";"7";"6";"24";"18";"19";"79.2";"7";"136";"90.7";"2";"1.3";"150";"101.2"
