"";"Driver";"year";"race";"raceID";"race_ID";"Start";"Mid Race";"Finish";"High Pos.";"Low Pos.";"Avg. Pos.";"Pass Diff.";"Green Flag Passes";"Green Flag Times Passed";"Quality Passes";"Pct. Quality Passes";"Fastest Lap";"Top 15 Laps";"Pct. Top 15 Laps";"Laps Led";"Pct. Laps Led";"Total Laps";"Driver Rating"
"493";"Josh Berry";"2021";"13";"13_2021";"2021_13";"29";"32";"30";"29";"37";"31";"12";"20";"8";"0";"0.0";"0";"0";"0.0";"0";"0.0";"388";"37.0"
"494";"Cody Ware";"2021";"13";"13_2021";"2021_13";"34";"29";"31";"29";"34";"31";"3";"18";"15";"0";"0.0";"0";"0";"0.0";"0";"0.0";"387";"34.0"
"495";"Garrett Smithley";"2021";"13";"13_2021";"2021_13";"36";"34";"32";"32";"37";"34";"2";"10";"8";"0";"0.0";"0";"0";"0.0";"0";"0.0";"383";"29.8"
"496";"James Davison";"2021";"13";"13_2021";"2021_13";"33";"36";"33";"32";"37";"36";"-3";"6";"9";"0";"0.0";"0";"0";"0.0";"0";"0.0";"382";"27.0"
"497";"Josh Bilicki";"2021";"13";"13_2021";"2021_13";"37";"35";"34";"33";"37";"35";"-4";"7";"11";"0";"0.0";"0";"0";"0.0";"0";"0.0";"381";"24.8"
"498";"Chase Briscoe";"2021";"13";"13_2021";"2021_13";"17";"37";"35";"14";"37";"30";"-15";"19";"34";"13";"68.4";"0";"59";"17.6";"0";"0.0";"335";"46.3"
"499";"B.J. McLeod";"2021";"13";"13_2021";"2021_13";"31";"31";"36";"29";"33";"32";"-8";"12";"20";"0";"0.0";"0";"0";"0.0";"0";"0.0";"334";"34.0"
"500";"Aric Almirola";"2021";"13";"13_2021";"2021_13";"32";"10";"37";"5";"32";"22";"9";"24";"15";"7";"29.2";"1";"130";"43.3";"0";"0.0";"300";"53.9"
"501";"Chase Elliott";"2021";"14";"14_2021";"2021_14";"8";"4";"1";"1";"30";"8";"12";"96";"84";"33";"34.4";"12";"45";"83.3";"5";"9.3";"54";"121.0"
"502";"Kyle Larson";"2021";"14";"14_2021";"2021_14";"2";"14";"2";"1";"20";"7";"2";"61";"59";"51";"83.6";"3";"49";"90.7";"4";"7.4";"54";"122.8"
"503";"Joey Logano";"2021";"14";"14_2021";"2021_14";"6";"19";"3";"1";"30";"7";"17";"77";"60";"36";"46.8";"2";"49";"90.7";"14";"25.9";"54";"124.6"
"504";"Ross Chastain";"2021";"14";"14_2021";"2021_14";"20";"23";"4";"1";"31";"10";"18";"86";"68";"41";"47.7";"3";"43";"79.6";"4";"7.4";"54";"110.0"
"505";"A.J. Allmendinger";"2021";"14";"14_2021";"2021_14";"7";"17";"5";"2";"27";"14";"18";"93";"75";"41";"44.1";"1";"33";"61.1";"0";"0.0";"54";"92.7"
"506";"Chase Briscoe";"2021";"14";"14_2021";"2021_14";"27";"12";"6";"4";"35";"12";"23";"85";"62";"44";"51.8";"0";"43";"79.6";"0";"0.0";"54";"92.8"
"507";"Michael McDowell";"2021";"14";"14_2021";"2021_14";"23";"32";"7";"1";"32";"11";"45";"88";"43";"37";"42.0";"2";"36";"66.7";"3";"5.6";"54";"107.9"
"508";"Alex Bowman";"2021";"14";"14_2021";"2021_14";"12";"8";"8";"1";"36";"15";"5";"69";"64";"27";"39.1";"0";"33";"61.1";"3";"5.6";"54";"87.2"
"509";"Tyler Reddick";"2021";"14";"14_2021";"2021_14";"1";"7";"9";"1";"28";"14";"-2";"91";"93";"26";"28.6";"0";"28";"51.9";"0";"0.0";"54";"76.2"
"510";"Kyle Busch";"2021";"14";"14_2021";"2021_14";"4";"2";"10";"1";"25";"7";"8";"90";"82";"42";"46.7";"9";"45";"83.3";"12";"22.2";"54";"114.7"
"511";"William Byron";"2021";"14";"14_2021";"2021_14";"5";"26";"11";"3";"38";"18";"-31";"75";"106";"29";"38.7";"0";"26";"48.1";"0";"0.0";"54";"82.5"
"512";"Austin Dillon";"2021";"14";"14_2021";"2021_14";"16";"5";"12";"5";"33";"19";"-1";"82";"83";"14";"17.1";"0";"21";"38.9";"0";"0.0";"54";"68.5"
"513";"Chris Buescher";"2021";"14";"14_2021";"2021_14";"28";"25";"13";"3";"38";"16";"15";"74";"59";"27";"36.5";"0";"33";"61.1";"0";"0.0";"54";"76.5"
"514";"Denny Hamlin";"2021";"14";"14_2021";"2021_14";"19";"6";"14";"3";"38";"15";"15";"85";"70";"20";"23.5";"0";"30";"55.6";"0";"0.0";"54";"74.2"
"515";"Ryan Preece";"2021";"14";"14_2021";"2021_14";"36";"1";"15";"1";"36";"12";"31";"86";"55";"28";"32.6";"0";"37";"68.5";"2";"3.7";"54";"79.2"
"516";"Erik Jones";"2021";"14";"14_2021";"2021_14";"29";"16";"16";"9";"37";"20";"6";"83";"77";"13";"15.7";"0";"12";"22.2";"0";"0.0";"54";"65.8"
"517";"Ryan Blaney";"2021";"14";"14_2021";"2021_14";"9";"22";"17";"9";"39";"23";"7";"74";"67";"12";"16.2";"0";"14";"25.9";"0";"0.0";"54";"63.2"
"518";"Anthony Alfredo";"2021";"14";"14_2021";"2021_14";"37";"18";"18";"6";"37";"22";"-8";"83";"91";"11";"13.3";"0";"7";"13.0";"0";"0.0";"54";"58.5"
"519";"Brad Keselowski";"2021";"14";"14_2021";"2021_14";"24";"15";"19";"9";"34";"22";"13";"87";"74";"17";"19.5";"0";"12";"22.2";"0";"0.0";"54";"56.8"
"520";"Corey LaJoie";"2021";"14";"14_2021";"2021_14";"25";"9";"20";"5";"32";"18";"1";"86";"85";"10";"11.6";"0";"21";"38.9";"0";"0.0";"54";"63.2"
"521";"Ty Dillon";"2021";"14";"14_2021";"2021_14";"33";"10";"21";"8";"38";"22";"-38";"73";"111";"10";"13.7";"0";"11";"20.4";"0";"0.0";"54";"49.7"
"522";"Ricky Stenhouse, Jr.";"2021";"14";"14_2021";"2021_14";"22";"27";"22";"3";"35";"21";"11";"73";"62";"16";"21.9";"1";"20";"37.0";"0";"0.0";"54";"61.5"
"523";"Matt DiBenedetto";"2021";"14";"14_2021";"2021_14";"21";"11";"23";"6";"37";"17";"-5";"73";"78";"26";"35.6";"0";"23";"42.6";"0";"0.0";"54";"68.2"
"524";"Ryan Newman";"2021";"14";"14_2021";"2021_14";"34";"21";"24";"7";"36";"22";"-23";"90";"113";"14";"15.6";"0";"12";"22.2";"0";"0.0";"54";"47.2"
"525";"Austin Cindric";"2021";"14";"14_2021";"2021_14";"3";"3";"25";"1";"30";"10";"-15";"55";"70";"18";"32.7";"0";"37";"68.5";"4";"7.4";"54";"74.6"
"526";"Aric Almirola";"2021";"14";"14_2021";"2021_14";"26";"20";"26";"10";"39";"23";"9";"88";"79";"7";"8.0";"0";"7";"13.0";"0";"0.0";"54";"50.8"
"527";"Kurt Busch";"2021";"14";"14_2021";"2021_14";"13";"13";"27";"2";"27";"12";"-10";"67";"77";"39";"58.2";"0";"36";"66.7";"0";"0.0";"54";"76.5"
"528";"Garrett Smithley";"2021";"14";"14_2021";"2021_14";"38";"24";"28";"16";"40";"28";"-26";"63";"89";"0";"0.0";"0";"0";"0.0";"0";"0.0";"54";"37.7"
"529";"James Davison";"2021";"14";"14_2021";"2021_14";"32";"33";"29";"12";"39";"32";"14";"49";"35";"2";"4.1";"0";"1";"1.9";"0";"0.0";"54";"45.3"
"530";"Josh Bilicki";"2021";"14";"14_2021";"2021_14";"31";"31";"30";"15";"40";"30";"-5";"66";"71";"1";"1.5";"0";"1";"1.9";"0";"0.0";"54";"49.7"
"531";"Kyle Tilley";"2021";"14";"14_2021";"2021_14";"39";"29";"31";"16";"39";"30";"2";"66";"64";"0";"0.0";"0";"0";"0.0";"0";"0.0";"54";"44.8"
"532";"Cody Ware";"2021";"14";"14_2021";"2021_14";"35";"28";"32";"14";"40";"28";"-14";"68";"82";"0";"0.0";"0";"4";"7.5";"0";"0.0";"53";"52.2"
"533";"Daniel Suarez";"2021";"14";"14_2021";"2021_14";"15";"37";"33";"15";"40";"35";"-6";"26";"32";"0";"0.0";"0";"0";"0.0";"0";"0.0";"46";"49.3"
"534";"Quin Houff";"2021";"14";"14_2021";"2021_14";"40";"30";"34";"23";"40";"33";"-4";"39";"43";"0";"0.0";"0";"0";"0.0";"0";"0.0";"38";"30.7"
"535";"Martin Truex, Jr.";"2021";"14";"14_2021";"2021_14";"17";"34";"35";"1";"27";"25";"12";"37";"25";"20";"54.1";"0";"13";"54.2";"3";"12.5";"24";"74.3"
"536";"Cole Custer";"2021";"14";"14_2021";"2021_14";"14";"35";"36";"14";"37";"30";"14";"59";"45";"1";"1.7";"0";"1";"4.2";"0";"0.0";"24";"42.0"
"537";"Kevin Harvick";"2021";"14";"14_2021";"2021_14";"11";"36";"37";"11";"34";"33";"-25";"29";"54";"1";"3.4";"0";"0";"0.0";"0";"0.0";"19";"32.5"
"538";"Christopher Bell";"2021";"14";"14_2021";"2021_14";"10";"38";"38";"6";"22";"30";"-21";"34";"55";"16";"47.1";"1";"13";"72.2";"0";"0.0";"18";"52.0"
"539";"Bubba Wallace";"2021";"14";"14_2021";"2021_14";"18";"39";"39";"2";"36";"31";"-33";"26";"59";"11";"42.3";"0";"11";"61.1";"0";"0.0";"18";"68.2"
"540";"Justin Haley";"2021";"14";"14_2021";"2021_14";"30";"40";"40";"14";"39";"36";"-30";"28";"58";"5";"17.9";"0";"3";"25.0";"0";"0.0";"12";"34.0"
"541";"Kyle Larson";"2021";"15";"15_2021";"2021_15";"1";"1";"1";"1";"8";"1";"4";"37";"33";"33";"89.2";"69";"400";"100.0";"327";"81.8";"400";"149.5"
"542";"Chase Elliott";"2021";"15";"15_2021";"2021_15";"3";"2";"2";"1";"9";"3";"3";"57";"54";"51";"89.5";"39";"400";"100.0";"22";"5.5";"400";"121.1"
"543";"Kyle Busch";"2021";"15";"15_2021";"2021_15";"20";"4";"3";"1";"20";"5";"15";"112";"97";"88";"78.6";"36";"397";"99.2";"1";"0.2";"400";"114.5"
"544";"William Byron";"2021";"15";"15_2021";"2021_15";"4";"3";"4";"1";"13";"3";"6";"81";"75";"67";"82.7";"51";"400";"100.0";"19";"4.8";"400";"119.2"
"545";"Alex Bowman";"2021";"15";"15_2021";"2021_15";"7";"7";"5";"1";"29";"7";"-4";"94";"98";"64";"68.1";"7";"394";"98.5";"5";"1.2";"400";"103.6"
"546";"Austin Dillon";"2021";"15";"15_2021";"2021_15";"6";"10";"6";"1";"23";"8";"12";"123";"111";"95";"77.2";"24";"391";"97.8";"1";"0.2";"400";"104.2"
"547";"Denny Hamlin";"2021";"15";"15_2021";"2021_15";"14";"9";"7";"1";"31";"10";"-5";"98";"103";"65";"66.3";"2";"328";"82.0";"3";"0.8";"400";"93.6"
"548";"Chris Buescher";"2021";"15";"15_2021";"2021_15";"27";"8";"8";"4";"29";"14";"16";"119";"103";"50";"42.0";"7";"239";"59.8";"0";"0.0";"400";"83.8"
"549";"Tyler Reddick";"2021";"15";"15_2021";"2021_15";"15";"5";"9";"1";"22";"8";"14";"120";"106";"87";"72.5";"18";"396";"99.0";"6";"1.5";"400";"99.1"
"550";"Kevin Harvick";"2021";"15";"15_2021";"2021_15";"5";"6";"10";"2";"25";"7";"1";"96";"95";"67";"69.8";"24";"386";"96.5";"0";"0.0";"400";"101.9"
"551";"Brad Keselowski";"2021";"15";"15_2021";"2021_15";"13";"16";"11";"1";"26";"14";"-3";"120";"123";"47";"39.2";"8";"233";"58.2";"6";"1.5";"400";"79.3"
"552";"Ricky Stenhouse, Jr.";"2021";"15";"15_2021";"2021_15";"2";"14";"12";"2";"23";"12";"-4";"91";"95";"53";"58.2";"9";"311";"77.8";"0";"0.0";"400";"84.1"
"553";"Ryan Blaney";"2021";"15";"15_2021";"2021_15";"11";"21";"13";"1";"30";"17";"-10";"111";"121";"34";"30.6";"10";"202";"50.5";"2";"0.5";"400";"79.9"
"554";"Bubba Wallace";"2021";"15";"15_2021";"2021_15";"18";"12";"14";"6";"21";"13";"10";"105";"95";"62";"59.0";"1";"322";"80.5";"0";"0.0";"400";"82.2"
"555";"Daniel Suarez";"2021";"15";"15_2021";"2021_15";"9";"24";"15";"5";"29";"20";"-10";"99";"109";"26";"26.3";"7";"117";"29.4";"0";"0.0";"398";"82.3"
"556";"Erik Jones";"2021";"15";"15_2021";"2021_15";"19";"18";"16";"7";"24";"16";"-1";"113";"114";"45";"39.8";"18";"163";"41.0";"0";"0.0";"398";"72.0"
"557";"Joey Logano";"2021";"15";"15_2021";"2021_15";"16";"11";"17";"2";"33";"13";"-14";"115";"129";"66";"57.4";"4";"302";"75.9";"0";"0.0";"398";"77.0"
"558";"Matt DiBenedetto";"2021";"15";"15_2021";"2021_15";"22";"20";"18";"1";"29";"20";"0";"115";"115";"20";"17.4";"1";"27";"6.8";"2";"0.5";"398";"60.8"
"559";"Corey LaJoie";"2021";"15";"15_2021";"2021_15";"26";"22";"19";"6";"35";"22";"9";"104";"95";"4";"3.8";"0";"4";"1.0";"0";"0.0";"398";"55.5"
"560";"Michael McDowell";"2021";"15";"15_2021";"2021_15";"24";"28";"20";"13";"33";"22";"-2";"93";"95";"5";"5.4";"2";"6";"1.5";"0";"0.0";"398";"52.8"
"561";"Cole Custer";"2021";"15";"15_2021";"2021_15";"23";"27";"21";"12";"35";"24";"5";"101";"96";"3";"3.0";"0";"2";"0.5";"0";"0.0";"397";"52.7"
"562";"Aric Almirola";"2021";"15";"15_2021";"2021_15";"31";"26";"22";"12";"33";"25";"8";"100";"92";"2";"2.0";"0";"2";"0.5";"0";"0.0";"397";"50.7"
"563";"Chase Briscoe";"2021";"15";"15_2021";"2021_15";"21";"25";"23";"5";"29";"24";"2";"93";"91";"7";"7.5";"0";"6";"1.5";"0";"0.0";"397";"58.8"
"564";"Christopher Bell";"2021";"15";"15_2021";"2021_15";"17";"13";"24";"1";"32";"20";"-4";"121";"125";"37";"30.6";"5";"115";"29.0";"3";"0.8";"397";"64.5"
"565";"Anthony Alfredo";"2021";"15";"15_2021";"2021_15";"29";"19";"25";"1";"31";"22";"-7";"99";"106";"17";"17.2";"0";"21";"5.3";"3";"0.8";"397";"53.6"
"566";"Ryan Preece";"2021";"15";"15_2021";"2021_15";"28";"23";"26";"10";"31";"24";"4";"92";"88";"3";"3.3";"2";"3";"0.8";"0";"0.0";"397";"47.4"
"567";"Ryan Newman";"2021";"15";"15_2021";"2021_15";"25";"17";"27";"2";"29";"20";"3";"103";"100";"25";"24.3";"9";"101";"25.5";"0";"0.0";"396";"61.3"
"568";"Justin Haley";"2021";"15";"15_2021";"2021_15";"30";"29";"28";"8";"32";"29";"-1";"47";"48";"6";"12.8";"0";"3";"0.8";"0";"0.0";"395";"41.3"
"569";"Martin Truex, Jr.";"2021";"15";"15_2021";"2021_15";"8";"15";"29";"5";"31";"14";"-24";"96";"120";"45";"46.9";"2";"253";"64.7";"0";"0.0";"391";"73.3"
"570";"Cody Ware";"2021";"15";"15_2021";"2021_15";"34";"31";"30";"14";"35";"31";"1";"45";"44";"3";"6.7";"0";"2";"0.5";"0";"0.0";"389";"38.0"
"571";"B.J. McLeod";"2021";"15";"15_2021";"2021_15";"33";"32";"31";"26";"37";"32";"5";"34";"29";"0";"0.0";"0";"0";"0.0";"0";"0.0";"389";"35.5"
"572";"Quin Houff";"2021";"15";"15_2021";"2021_15";"32";"30";"32";"21";"34";"32";"-2";"47";"49";"0";"0.0";"0";"0";"0.0";"0";"0.0";"389";"34.8"
"573";"James Davison";"2021";"15";"15_2021";"2021_15";"35";"33";"33";"30";"36";"34";"0";"24";"24";"0";"0.0";"0";"0";"0.0";"0";"0.0";"388";"30.2"
"574";"Garrett Smithley";"2021";"15";"15_2021";"2021_15";"36";"34";"34";"29";"36";"34";"4";"23";"19";"0";"0.0";"0";"0";"0.0";"0";"0.0";"387";"30.5"
"575";"Josh Bilicki";"2021";"15";"15_2021";"2021_15";"37";"35";"35";"34";"37";"35";"0";"4";"4";"0";"0.0";"0";"0";"0.0";"0";"0.0";"382";"27.0"
"576";"David Starr";"2021";"15";"15_2021";"2021_15";"38";"36";"36";"36";"38";"37";"2";"2";"0";"0";"0.0";"0";"0";"0.0";"0";"0.0";"369";"24.7"
"577";"Ross Chastain";"2021";"15";"15_2021";"2021_15";"10";"37";"37";"10";"38";"35";"-28";"10";"38";"7";"70.0";"12";"43";"12.0";"0";"0.0";"359";"45.3"
"578";"Kurt Busch";"2021";"15";"15_2021";"2021_15";"12";"38";"38";"12";"37";"32";"-4";"52";"56";"8";"15.4";"2";"31";"22.3";"0";"0.0";"139";"39.8"
"579";"Kyle Larson";"2021";"16";"16_2021";"2021_16";"1";"14";"1";"1";"21";"3";"31";"61";"30";"45";"73.8";"29";"89";"96.7";"57";"62.0";"92";"149.2"
"580";"Chase Elliott";"2021";"16";"16_2021";"2021_16";"2";"1";"2";"1";"20";"5";"16";"63";"47";"42";"66.7";"4";"88";"95.7";"13";"14.1";"92";"122.2"
"581";"Martin Truex, Jr.";"2021";"16";"16_2021";"2021_16";"19";"11";"3";"2";"29";"7";"13";"93";"80";"55";"59.1";"6";"82";"89.1";"0";"0.0";"92";"117.1"
"582";"Joey Logano";"2021";"16";"16_2021";"2021_16";"13";"23";"4";"1";"29";"11";"18";"83";"65";"26";"31.3";"1";"64";"69.6";"5";"5.4";"92";"97.3"
"583";"Kyle Busch";"2021";"16";"16_2021";"2021_16";"5";"4";"5";"1";"26";"8";"22";"87";"65";"43";"49.4";"2";"80";"87.0";"2";"2.2";"92";"111.8"
"584";"Kurt Busch";"2021";"16";"16_2021";"2021_16";"30";"2";"6";"1";"30";"9";"17";"79";"62";"36";"45.6";"1";"74";"80.4";"8";"8.7";"92";"105.3"
"585";"Ross Chastain";"2021";"16";"16_2021";"2021_16";"29";"12";"7";"3";"36";"14";"-30";"93";"123";"34";"36.6";"1";"61";"66.3";"0";"0.0";"92";"92.8"
"586";"Denny Hamlin";"2021";"16";"16_2021";"2021_16";"4";"7";"8";"1";"28";"12";"15";"70";"55";"27";"38.6";"2";"67";"72.8";"2";"2.2";"92";"89.9"
"587";"Alex Bowman";"2021";"16";"16_2021";"2021_16";"7";"18";"9";"3";"23";"12";"9";"76";"67";"28";"36.8";"1";"64";"69.6";"0";"0.0";"92";"95.5"
"588";"Ryan Blaney";"2021";"16";"16_2021";"2021_16";"11";"10";"10";"4";"35";"16";"20";"104";"84";"28";"26.9";"1";"48";"52.2";"0";"0.0";"92";"85.3"
"589";"Erik Jones";"2021";"16";"16_2021";"2021_16";"18";"15";"11";"4";"34";"15";"-20";"70";"90";"27";"38.6";"1";"54";"58.7";"0";"0.0";"92";"81.5"
"590";"Daniel Suarez";"2021";"16";"16_2021";"2021_16";"16";"17";"12";"6";"37";"18";"-41";"84";"125";"24";"28.6";"3";"41";"44.6";"0";"0.0";"92";"72.9"
"591";"Austin Dillon";"2021";"16";"16_2021";"2021_16";"6";"26";"13";"5";"36";"19";"1";"72";"71";"10";"13.9";"0";"36";"39.1";"0";"0.0";"92";"67.5"
"592";"Bubba Wallace";"2021";"16";"16_2021";"2021_16";"15";"36";"14";"8";"36";"27";"-30";"71";"101";"7";"9.9";"0";"20";"21.7";"0";"0.0";"92";"56.7"
"593";"Brad Keselowski";"2021";"16";"16_2021";"2021_16";"9";"5";"15";"2";"32";"13";"34";"76";"42";"24";"31.6";"0";"59";"64.1";"0";"0.0";"92";"91.7"
"594";"Chris Buescher";"2021";"16";"16_2021";"2021_16";"12";"16";"16";"8";"35";"17";"-33";"81";"114";"19";"23.5";"1";"44";"47.8";"0";"0.0";"92";"71.6"
"595";"Chase Briscoe";"2021";"16";"16_2021";"2021_16";"25";"19";"17";"7";"32";"19";"-25";"73";"98";"10";"13.7";"0";"19";"20.7";"0";"0.0";"92";"62.5"
"596";"Corey LaJoie";"2021";"16";"16_2021";"2021_16";"22";"21";"18";"3";"34";"21";"5";"74";"69";"14";"18.9";"0";"23";"25.0";"0";"0.0";"92";"57.8"
"597";"Tyler Reddick";"2021";"16";"16_2021";"2021_16";"10";"20";"19";"2";"37";"17";"-32";"65";"97";"16";"24.6";"1";"43";"46.7";"0";"0.0";"92";"68.8"
"598";"Cole Custer";"2021";"16";"16_2021";"2021_16";"23";"25";"20";"5";"31";"20";"13";"89";"76";"7";"7.9";"0";"16";"17.4";"0";"0.0";"92";"55.8"
"599";"Ryan Preece";"2021";"16";"16_2021";"2021_16";"27";"24";"21";"6";"35";"25";"-9";"59";"68";"4";"6.8";"3";"10";"10.9";"0";"0.0";"92";"54.2"
"600";"Kevin Harvick";"2021";"16";"16_2021";"2021_16";"8";"8";"22";"3";"33";"17";"28";"86";"58";"19";"22.1";"2";"43";"46.7";"0";"0.0";"92";"73.2"
"601";"Matt DiBenedetto";"2021";"16";"16_2021";"2021_16";"17";"29";"23";"2";"30";"19";"-17";"65";"82";"9";"13.8";"0";"27";"29.3";"0";"0.0";"92";"60.8"
"602";"Christopher Bell";"2021";"16";"16_2021";"2021_16";"20";"6";"24";"6";"37";"17";"-3";"75";"78";"21";"28.0";"1";"54";"58.7";"0";"0.0";"92";"72.3"
"603";"James Davison";"2021";"16";"16_2021";"2021_16";"32";"30";"25";"8";"33";"27";"31";"86";"55";"2";"2.3";"0";"3";"3.3";"0";"0.0";"92";"41.8"
"604";"Scott Heckert";"2021";"16";"16_2021";"2021_16";"35";"31";"26";"10";"36";"29";"23";"87";"64";"1";"1.1";"0";"1";"1.1";"0";"0.0";"92";"36.5"
"605";"Aric Almirola";"2021";"16";"16_2021";"2021_16";"26";"27";"27";"5";"33";"21";"2";"87";"85";"9";"10.3";"0";"17";"18.5";"0";"0.0";"92";"53.7"
"606";"Michael McDowell";"2021";"16";"16_2021";"2021_16";"21";"9";"28";"6";"35";"16";"-15";"100";"115";"28";"28.0";"0";"51";"55.4";"0";"0.0";"92";"66.3"
"607";"Josh Bilicki";"2021";"16";"16_2021";"2021_16";"36";"33";"29";"18";"37";"30";"17";"83";"66";"0";"0.0";"0";"0";"0.0";"0";"0.0";"92";"35.3"
"608";"Ben Rhodes";"2021";"16";"16_2021";"2021_16";"31";"28";"30";"11";"34";"28";"-6";"90";"96";"3";"3.3";"0";"6";"6.5";"0";"0.0";"92";"36.7"
"609";"Anthony Alfredo";"2021";"16";"16_2021";"2021_16";"28";"22";"31";"4";"36";"24";"-17";"97";"114";"5";"5.2";"0";"22";"23.9";"0";"0.0";"92";"40.0"
"610";"Garrett Smithley";"2021";"16";"16_2021";"2021_16";"34";"35";"32";"28";"37";"34";"2";"40";"38";"0";"0.0";"0";"0";"0.0";"0";"0.0";"92";"27.3"
"611";"Ryan Newman";"2021";"16";"16_2021";"2021_16";"24";"13";"33";"10";"37";"24";"-31";"70";"101";"5";"7.1";"0";"7";"7.6";"0";"0.0";"92";"42.3"
"612";"Cody Ware";"2021";"16";"16_2021";"2021_16";"37";"32";"34";"11";"37";"30";"22";"72";"50";"2";"2.8";"0";"4";"4.8";"0";"0.0";"84";"29.2"
"613";"William Byron";"2021";"16";"16_2021";"2021_16";"3";"3";"35";"1";"32";"15";"-24";"78";"102";"30";"38.5";"5";"59";"77.6";"5";"6.6";"76";"81.3"
"614";"Quin Houff";"2021";"16";"16_2021";"2021_16";"33";"34";"36";"18";"37";"34";"10";"43";"33";"0";"0.0";"0";"0";"0.0";"0";"0.0";"69";"25.8"
"615";"Ricky Stenhouse, Jr.";"2021";"16";"16_2021";"2021_16";"14";"37";"37";"14";"37";"32";"-17";"21";"38";"1";"4.8";"0";"4";"10.0";"0";"0.0";"40";"35.2"
"616";"Kyle Larson";"2021";"17";"17_2021";"2021_17";"5";"1";"1";"1";"9";"1";"15";"19";"4";"17";"89.5";"133";"300";"100.0";"264";"88.0";"300";"149.7"
"617";"Ross Chastain";"2021";"17";"17_2021";"2021_17";"19";"9";"2";"1";"27";"10";"52";"101";"49";"55";"54.5";"18";"245";"81.7";"4";"1.3";"300";"106.0"
"618";"William Byron";"2021";"17";"17_2021";"2021_17";"4";"8";"3";"2";"33";"11";"25";"81";"56";"20";"24.7";"0";"208";"69.3";"0";"0.0";"300";"98.5"
"619";"Aric Almirola";"2021";"17";"17_2021";"2021_17";"1";"6";"4";"1";"16";"6";"0";"43";"43";"42";"97.7";"11";"297";"99.0";"1";"0.3";"300";"116.7"
"620";"Kevin Harvick";"2021";"17";"17_2021";"2021_17";"12";"5";"5";"3";"24";"8";"-4";"64";"68";"35";"54.7";"1";"256";"85.3";"0";"0.0";"300";"108.1"
"621";"Ricky Stenhouse, Jr.";"2021";"17";"17_2021";"2021_17";"14";"2";"6";"2";"19";"6";"26";"54";"28";"48";"88.9";"25";"296";"98.7";"0";"0.0";"300";"114.7"
"622";"Daniel Suarez";"2021";"17";"17_2021";"2021_17";"22";"12";"7";"3";"30";"15";"19";"90";"71";"37";"41.1";"1";"177";"59.0";"0";"0.0";"300";"84.4"
"623";"Kurt Busch";"2021";"17";"17_2021";"2021_17";"30";"14";"8";"1";"30";"11";"38";"72";"34";"33";"45.8";"2";"223";"74.3";"3";"1.0";"300";"90.7"
"624";"Christopher Bell";"2021";"17";"17_2021";"2021_17";"25";"20";"9";"6";"25";"14";"25";"82";"57";"28";"34.1";"0";"183";"61.0";"0";"0.0";"300";"85.3"
"625";"Joey Logano";"2021";"17";"17_2021";"2021_17";"3";"7";"10";"3";"22";"8";"-24";"40";"64";"40";"100.0";"0";"296";"98.7";"0";"0.0";"300";"97.3"
"626";"Kyle Busch";"2021";"17";"17_2021";"2021_17";"2";"3";"11";"1";"27";"9";"-14";"51";"65";"35";"68.6";"14";"229";"76.3";"10";"3.3";"300";"98.0"
"627";"Austin Dillon";"2021";"17";"17_2021";"2021_17";"28";"22";"12";"2";"32";"18";"7";"77";"70";"18";"23.4";"0";"116";"38.7";"0";"0.0";"300";"73.8"
"628";"Chase Elliott";"2021";"17";"17_2021";"2021_17";"6";"10";"13";"1";"24";"8";"-8";"32";"40";"26";"81.2";"4";"288";"96.0";"13";"4.3";"300";"98.1"
"629";"Ryan Newman";"2021";"17";"17_2021";"2021_17";"29";"17";"14";"10";"37";"21";"-18";"73";"91";"5";"6.8";"0";"59";"19.7";"0";"0.0";"300";"67.7"
"630";"Alex Bowman";"2021";"17";"17_2021";"2021_17";"8";"16";"15";"7";"28";"15";"4";"77";"73";"24";"31.2";"0";"102";"34.0";"0";"0.0";"300";"76.3"
"631";"Corey LaJoie";"2021";"17";"17_2021";"2021_17";"24";"28";"16";"15";"37";"27";"-6";"63";"69";"0";"0.0";"0";"1";"0.3";"0";"0.0";"300";"55.0"
"632";"Michael McDowell";"2021";"17";"17_2021";"2021_17";"23";"24";"17";"4";"29";"21";"-4";"79";"83";"9";"11.4";"0";"47";"15.7";"0";"0.0";"300";"58.0"
"633";"Anthony Alfredo";"2021";"17";"17_2021";"2021_17";"18";"25";"18";"6";"31";"22";"-19";"68";"87";"11";"16.2";"0";"30";"10.0";"0";"0.0";"300";"55.3"
"634";"Tyler Reddick";"2021";"17";"17_2021";"2021_17";"26";"15";"19";"2";"36";"19";"-14";"86";"100";"20";"23.3";"0";"87";"29.0";"0";"0.0";"300";"68.2"
"635";"Erik Jones";"2021";"17";"17_2021";"2021_17";"9";"18";"20";"3";"37";"18";"19";"74";"55";"9";"12.2";"0";"58";"19.3";"0";"0.0";"300";"61.3"
"636";"Bubba Wallace";"2021";"17";"17_2021";"2021_17";"21";"29";"21";"12";"36";"23";"-5";"73";"78";"9";"12.3";"1";"38";"12.7";"0";"0.0";"299";"58.4"
"637";"Denny Hamlin";"2021";"17";"17_2021";"2021_17";"13";"4";"22";"2";"32";"10";"-26";"75";"101";"31";"41.3";"0";"224";"74.9";"0";"0.0";"299";"90.7"
